Module,scaler_mean,scaler_scale,pca_mean
1031,0.07399853002348221,0.025131899036569597,-8.019061967330855e-16
1032,0.10313764535843734,0.038406562447690494,3.5790751387459386e-16
1033,0.19125531747443214,0.04650900923078732,-5.841887820051419e-16
1034,0.414407715792905,0.05246715682118323,3.895666133667587e-15
1035,0.6386152121904277,0.10198654634599362,-4.333635718887458e-15
1036,0.09475627968050929,0.03661746267903552,1.1254315592090629e-16
1037,0.5381914093211403,0.039394138238141585,-4.07230239962067e-15
1038,0.5355015680984226,0.07723576382923678,-7.061865769257099e-15
1039,0.08884909213696242,0.020266318252372337,3.0502074012897556e-15
1040,0.3187659793304988,0.04913599198635613,2.892373591485943e-15
1041,0.06268799935084948,0.026948327215604466,2.179383005873766e-15
1042,0.7577100070346071,0.06477989960752745,1.2826443538506994e-14
1043,0.6593659322041436,0.0553789611679858,-1.7854819601505944e-15
1044,0.07087836211078789,0.02232759966902454,-3.916125233762604e-15
1045,0.2516151011013654,0.04075476985153509,4.044963248166266e-15
1046,0.40069500148134224,0.056345349452312544,-9.754238078265517e-15
1047,0.10008608297670557,0.03236457835750733,-2.59406904886161e-15
1048,0.1261574707901016,0.049546026979739706,6.3616575948547294e-15
1049,0.25007130677803735,0.04020076957620925,-1.193869964836641e-16
1050,0.1645482234393752,0.03780182596324281,5.013239950008298e-15
1051,0.051364109994489676,0.02527461512077812,1.433983757279218e-15
1052,0.22581393737853603,0.05641667332793292,5.51544748844686e-15
1053,0.17664556467204928,0.057808644589130105,3.825960350158017e-15
1054,0.4440570621704125,0.06922893507497052,-1.3507351358306455e-15
1055,0.04063198318474551,0.02008775670158628,-1.12615577514163e-16
1056,0.10521093423293038,0.03425391688060474,-5.065365391754805e-15
1057,0.08629991184154834,0.029746578938375214,-1.6966930868178844e-15
1058,0.054175898599512405,0.028702725838525366,-3.105582762033657e-15
1059,0.1496604766528747,0.03095797567686163,-2.5228062010970207e-15
1060,0.725731813055998,0.05928728734908125,1.403863616643758e-14
1061,0.7079834013040239,0.05458249985188099,2.589839627815419e-14
1062,0.3084317497982251,0.060490187169901545,3.4242739831597496e-15
1063,0.09511934251626475,0.03501538699480749,-2.0888560143028956e-15
1064,0.7862839882053041,0.06167879118249109,1.5153181854910246e-14
1065,0.052869964378188174,0.02488814719807533,-2.7697638341023555e-15
1066,0.0707776946371568,0.027270857455726587,-4.500938652009585e-15
1067,0.10135632138941524,0.027708361153287047,1.938961421659848e-15
1068,0.1087010329943273,0.034620387331468425,-4.318409078905239e-15
1069,0.24731367396320456,0.06738270848677516,-2.9529904650417976e-15
1070,0.16704557796912237,0.03971062594401127,4.593991346645282e-15
1071,0.07510277698882459,0.03630599715955362,2.785732795415457e-15
1072,0.11530139228574193,0.047057407850566925,-1.919896437235023e-16
1073,0.1494588503526067,0.04948396990405159,-8.623963325007413e-16
1074,0.10914714650042014,0.019614464204316107,7.49996209226517e-15
1075,0.055552737403198986,0.020876332459616426,1.4204771301368442e-15
1076,0.6738727571878513,0.06220400121210348,4.591384169288041e-15
1077,0.16444564849652102,0.05150502671557065,6.090655992888171e-16
1078,0.15655091968804385,0.061819325229814336,-1.964399506291263e-15
1079,0.7156248617013631,0.05573792504462774,4.8825189741799614e-15
1080,0.6025587823199243,0.04425555551040537,1.708715071298496e-15
1081,0.09652688990486079,0.03323552658358116,-8.531843058384895e-15
1082,0.15833359644935885,0.03860540728896015,1.5420005636215808e-15
1083,0.03909254798595776,0.016489746989933975,-7.575298654650449e-16
1084,0.6846307545865409,0.06077717768393359,-7.751464180247363e-15
1085,0.33177374725244396,0.04916099868469388,-1.1743088924980072e-14
1086,0.14659277828224737,0.053875854342981054,-1.2079921755216967e-15
1087,0.8471185548205642,0.0642687154708041,-1.633814849012589e-14
1088,0.0985410643836566,0.0398769760849262,4.4723230699740326e-15
1089,0.29533421052620723,0.06354648066531883,-4.829225734242189e-15
1090,0.07886027458482235,0.02129842148998571,3.334941947877615e-15
1091,0.08476075597970589,0.03060817395429731,-2.3959959913045454e-15
1092,0.6727759083846231,0.06343389212129572,7.757583804877553e-15
1093,0.09838582772979589,0.03788779858817174,6.036339797945649e-16
1094,0.07859571324740697,0.025207632255713538,2.5131741291938802e-15
1095,0.17068021251961527,0.032296212957019454,-4.450994910759935e-15
1096,0.09429716078686426,0.0356807025194996,-1.4468385900822817e-15
1097,0.6043861386339867,0.05200559787853328,-1.853359098430433e-14
1098,0.04478757028056107,0.027192693634123372,3.6800489451440875e-15
1099,0.3667944316375523,0.044829935665437866,-2.056067137955926e-15
1100,0.06644212980730646,0.026491298280370734,-2.816403340159668e-15
1101,0.05421877884396236,0.022480570682765166,-3.6663431586202575e-16
1102,0.44700984919857306,0.07337256841700326,-1.8540072716900804e-14
1103,0.11551345011611272,0.03308673281173998,2.175544661431161e-15
1104,0.06259038629217976,0.027596738945438352,-4.845004588872993e-16
1105,0.12149249231664,0.027165193499232895,9.454168259305552e-15
1106,0.07882600144152231,0.020590299694558317,-3.0120140635460054e-15
1107,0.17686756110053392,0.052140274396438646,5.8828422310380806e-15
1108,0.05871743497770846,0.028046308523577645,3.324151130482367e-17
1109,0.6451755903444006,0.08998790491292451,-1.0501131022220984e-16
1110,0.282252520424372,0.0517148936138669,7.797162205592338e-15
1111,0.0833383190282516,0.09740867583056256,-7.825153151386051e-17
1112,0.31287318762824096,0.053825127547916844,6.424809224174569e-15
1113,0.6226210501003608,0.06851106828853581,2.8524330828048745e-15
1114,0.21030773086243112,0.053928736235071405,-4.674958687906269e-15
1115,0.9138033676659194,0.04424370279384399,-7.329717031916991e-15
1116,0.3675077525501177,0.06131260472729184,-1.0325581080166753e-14
1117,0.2623162623978521,0.0528396835796977,-1.5397554942306232e-15
1118,0.14300463886609166,0.048563228590724886,-6.192770439380113e-16
1119,0.7208892355052747,0.06594190971655511,-1.683678926509656e-14
1120,0.06349916349998055,0.022981167793584802,5.107388021242004e-15
1121,0.41683552957427145,0.0640228498143445,8.87700437184631e-15
1122,0.3084831295246553,0.04909483022189053,5.116766617568746e-16
1123,0.21316615336212338,0.0676445456935109,-2.8648171752517697e-15
1124,0.08020045481651707,0.03649139517373746,2.069953978462898e-15
1125,0.05875398447440895,0.023550265432609154,1.774437667178948e-15
1126,0.061417006790834304,0.01671710145205661,-5.927680249963133e-15
1127,0.4406422555117703,0.08555865582015995,-6.626865469360752e-15
1128,0.21257450950953485,0.060548835039670665,1.0262139764473886e-15
1129,0.07304272290765447,0.030701033841383972,-4.773596897921889e-15
1130,0.5717831441439448,0.06340645508931621,6.005524410014924e-15
1131,0.5755602746107338,0.06524694417721787,-1.2618738409046789e-14
1132,0.7842146165514721,0.08594877366833413,-4.2547686038309165e-16
1133,0.7361077947671384,0.051181599783517315,2.6027705032914023e-14
1134,0.0671295260547417,0.019811611161032958,-3.1517243696373297e-15
1135,0.11980124371040334,0.04183629274141176,-2.4407525359371837e-15
1136,0.15928221858259314,0.05506587695901947,-4.451393229522847e-16
1137,0.14364606119686704,0.038393282737763525,6.558789171699457e-15
1138,0.12633909883204647,0.029663499642680707,1.7823180417951923e-15
1139,0.9705225059884615,0.01736944120741152,1.2560982188424574e-14
1140,0.10859499792965638,0.03626917305546459,4.131289787328249e-16
1141,0.5783211226915677,0.06914722374272751,9.286186373746645e-15
1142,0.08194496987293116,0.03711814754772106,-2.1291948417468754e-17
1143,0.4813726918974612,0.07633311861938458,-3.863954528520311e-15
1144,0.9123843221327746,0.0344743091742638,4.9831994731254207e-14
1145,0.9729836933544076,0.015700485152385712,1.4727264128078204e-13
1146,0.5592554787799053,0.04447835514765382,-1.4550656830762423e-14
1147,0.08018337191155013,0.03666736992002191,2.4574819239794805e-15
1148,0.0956549527402917,0.039439861029995166,-2.8973525760223404e-15
1149,0.08652715721389656,0.030058739339422998,7.665825646221319e-17
1150,0.16618213531280615,0.04902452613651478,-1.3370474547051299e-15
1151,0.04332189444649248,0.02296698519252863,-3.1582332603312753e-15
1152,0.4904189099365792,0.04747340073160676,-3.3798433356967664e-15
1153,0.48390169934995075,0.058147334870567585,-1.4689271760255741e-15
1154,0.1648482296303543,0.05803693907498495,7.785506855427589e-15
1155,0.4881679739615464,0.058470987022056255,-3.740937399674655e-15
1156,0.7008738910334027,0.050901182698846574,2.537138434402521e-14
1157,0.15014688655558425,0.044651395079265965,4.5246476711019956e-15
1158,0.2790397944534826,0.035361114925658736,-9.811677454417235e-15
1159,0.2857977122770743,0.0360161754357034,-8.760405606703028e-15
1160,0.05866691844901656,0.019065629641246633,3.418299201716072e-16
1161,0.06410977297751556,0.024646008860539723,-1.6041382906358262e-17
1162,0.11140311568534247,0.04264329513994812,1.327705069175016e-15
1163,0.1875127733105811,0.043831172244179886,-5.3154824167659635e-15
1164,0.13893373623681865,0.05338371992071196,-2.8583354426552954e-15
1165,0.32654014761536626,0.049474372209437456,-3.1689878669298948e-15
1166,0.08265138578880098,0.025872025255338365,7.416007360282345e-15
1167,0.41616022715432166,0.06651923353871533,5.740995487945684e-15
1168,0.06083379431802275,0.03221091818921738,-1.8182346257009353e-16
1169,0.19362782120209662,0.06680996181120107,-1.2670881956191611e-15
1170,0.1202792750052997,0.048654881478301396,-5.055244474097182e-15
1171,0.24927611468347888,0.048760998335472185,-4.524176930745827e-15
1172,0.7797126030673053,0.05008423618559239,-1.2950356884569202e-14
1173,0.29903982527760087,0.06303717369893932,9.65307416518507e-16
1174,0.16947910765435245,0.061232828279968496,-4.059501883012549e-15
1175,0.6955921151626953,0.057220597154150656,-1.2286757825558092e-14
1176,0.16850849103366164,0.03987022231482833,-2.7251521326562305e-15
1177,0.8219366791336032,0.06601992892930979,-1.443270016074558e-14
1178,0.4755045760920364,0.1028680930397956,7.077762308976943e-16
1179,0.10054940356178209,0.04353204027881589,2.0974741839004425e-15
1180,0.07432349712965397,0.021317047477364136,5.891496611432256e-16
1181,0.5382676821405483,0.07917570130324283,1.8300212400034626e-15
1182,0.5912336515772814,0.10017504384270193,-1.6031153356310755e-15
1183,0.09454683986931783,0.025797159066394366,-2.114565679909023e-15
1184,0.6516238427617167,0.08124983733321076,-4.841762873884209e-15
1185,0.7357930090317986,0.047114712333975094,-1.6172683254932653e-14
1186,0.39624186394065075,0.054675210342576365,-3.553148208360041e-15
1187,0.08570711552649904,0.03309235132412726,3.233479295724983e-15
1188,0.05814070639036752,0.02499588292955499,-3.852828761256251e-17
1189,0.5444471419932031,0.06658593293621619,6.8790035094587295e-15
1190,0.1556665519934766,0.051258405857295804,4.348011405148913e-16
1191,0.05876953084339902,0.019439625885673013,-3.847107455388972e-15
1192,0.049717423466673245,0.013766472793972844,-2.3492388001581908e-15
1193,0.6824126206873269,0.048563525349889704,-2.694608325700219e-15
1194,0.1177579624736808,0.04004255540901664,-5.1185907364488985e-15
1195,0.41438259365118674,0.05468707422936484,6.337179096333966e-15
1196,0.06373264096683078,0.025661794257215435,-2.126008291643581e-15
1197,0.04054963802246723,0.019747595904051504,4.627015593170336e-16
1198,0.09832946251063057,0.026165480839950832,-9.478719179419574e-16
1199,0.5860498991177726,0.046406477811895774,2.2470899534094518e-14
1200,0.7369603978763983,0.054791452350252186,6.0823999312569075e-15
1201,0.15965557207696385,0.036107122208147976,-5.6598561454007125e-15
1202,0.05669060567817038,0.025309028815832486,-3.3591488654236656e-15
1203,0.20021427912662554,0.05520285525104057,-3.0642300322840833e-15
1204,0.6388908623615727,0.08165483400600408,3.3701750529969977e-15
1205,0.5784178388714277,0.08325415962218091,-1.6885601418951573e-14
1206,0.8451292659354532,0.052509788128396705,7.595051644211212e-15
1207,0.1731946011142088,0.04912421962462634,-3.5071242858454105e-15
1208,0.050270052651237296,0.0212889945889924,-7.479340043585326e-16
1209,0.14763616608616095,0.06243132439287826,-3.2357967867091973e-16
1210,0.1823571911940092,0.057056773361699724,-2.282438933078045e-15
1211,0.11583300197824808,0.04829484368956943,1.9469821131130273e-15
1212,0.5299328681095975,0.06935531207070135,-1.4645094588369156e-15
1213,0.13555950092673164,0.03554893659473844,-2.2265294630838754e-15
1214,0.2348803619385353,0.05607824464540879,3.559992048922799e-15
1215,0.45861008256758734,0.05762537735255166,1.2488741649151018e-14
1216,0.07993569906709619,0.024215223056277414,9.378777380725331e-16
1217,0.09788986220388028,0.027907333652899574,6.364409615398484e-16
1218,0.19253112740738632,0.043294692086908754,-5.811181064510579e-15
1219,0.05443530182478555,0.021598429904847845,3.006799708831523e-15
1220,0.026635146130349778,0.01648154818652118,1.590378187917054e-15
1221,0.03765732284208767,0.01832146795023953,1.1028360221129735e-15
1222,0.21777600821129064,0.03830162815817474,1.1126201793619532e-14
1223,0.4628913334348453,0.04087985162458335,2.045460995623483e-14
1224,0.127853223986209,0.04158741274792148,1.5371845276700104e-15
1225,0.8230231174596553,0.07488816605855332,-1.1901764635805495e-15
1226,0.897101519715393,0.0450156094325152,-1.550365710277687e-14
1227,0.09275573620656324,0.037929925443194,-4.2359389895841753e-16
1228,0.06467406475825749,0.03356071355338981,1.1702605254349579e-15
1229,0.042789269895120205,0.01886549903464996,-1.4603814280212838e-15
1230,0.14171093390988804,0.039736217902327876,1.0411328246582681e-15
1231,0.18239090320636936,0.06797851342033362,-2.416455091399562e-15
1232,0.7283116411131797,0.049129299822790656,6.997446762055267e-15
1233,0.17052840065007605,0.047710020251661524,-5.5330278302099225e-15
1234,0.08652312021995154,0.04312481542199438,-8.927296642013508e-16
1235,0.08135507978399881,0.0259976118022083,-4.110034049707409e-15
1236,0.03186043426738355,0.013951449330639975,9.162055762904667e-16
1237,0.06994659381495538,0.03679343425260394,3.827227728040009e-15
1238,0.0649454188485912,0.024175818044739745,-2.970788071584631e-15
1239,0.04464481386483152,0.025600951569226288,1.7852103791758817e-15
1240,0.4925631329130252,0.08581625301426626,-3.363693320400523e-15
1241,0.6877500123970879,0.06640613716489153,1.1639236360249969e-15
1242,0.4045332903736468,0.06216868628372546,-1.5712154343413323e-14
1243,0.0413343550547554,0.021682719233880293,3.6315988992553574e-15
1244,0.06724279246159878,0.030833209507880027,1.582991185404871e-15
1245,0.15327056776420855,0.04798897288320378,-3.2853331564967775e-15
1246,0.1875357650792376,0.04619305395435493,1.3524008324755495e-15
1247,0.05787013838755702,0.02753571774412404,-4.46580512658093e-15
1248,0.11196032425344257,0.03886922728108646,-7.33630739690335e-16
1249,0.06829851915572041,0.02641119697458267,6.5272133570395376e-15
1250,0.5586949983323556,0.0739415217645059,2.566259157051039e-16
1251,0.02800622033889589,0.012778945967070621,1.7731702892969558e-15
1252,0.0911445846023381,0.033013907668502325,2.282728619451072e-15
1253,0.05065910794155717,0.029440535460619935,-1.3270532748357057e-15
1254,0.5505578738195134,0.05746890009206131,3.2767149868992306e-15
1255,0.7643317018343337,0.06581118728840124,9.208550425775467e-15
1256,0.1062550598994864,0.04935855921708921,2.7176564977541626e-15
1257,0.1252883429061974,0.03196685524785378,-2.8631152678102372e-15
1258,0.09963269860773101,0.04131240564466236,-3.121370669363617e-16
1259,0.14260904367447844,0.04634596104000076,6.0085661169317054e-15
1260,0.5586991529297256,0.06891053961506673,-1.1881848697659904e-15
1261,0.06574177769073326,0.019668060445552974,1.237241446498245e-15
1262,0.17119065569774253,0.062240491770810494,3.6587388913283046e-16
1263,0.06210439940989176,0.018118545747543593,-6.179010336661341e-16
1264,0.10553283311705516,0.045032102622275784,1.3978272768458122e-15
1265,0.0697878336007535,0.025775973105662504,-5.270481449256084e-15
1266,0.7593191735038188,0.05735483691080989,5.252013942975626e-16
1267,0.3323951428506328,0.05634758888587607,-9.139025696249039e-15
1268,0.10888800991477772,0.039210572744149345,-1.2137134813889757e-15
1269,0.6574849623037712,0.06454724940919512,-1.2617941771520965e-14
1270,0.07051255644099286,0.027737535389903187,3.3329141432664273e-15
1271,0.06201356842537034,0.01619311262107275,6.84503551904655e-15
1272,0.1360548815107648,0.0364224005805043,4.4584181240687465e-15
1273,0.17054893814018476,0.055065255344714785,1.8770228540270586e-15
1274,0.7622561535701686,0.0566149911359196,-1.0966168177920547e-14
1275,0.13239988769936947,0.03930637317270892,5.445234753784493e-15
1276,0.11420418890497681,0.04313419135722175,-2.5763257585137196e-15
1277,0.3799062217716551,0.06095966355594612,5.4932502701136826e-15
1278,0.5646293822633797,0.06939892135188215,6.367161635942238e-15
1279,0.11741826247174625,0.0354275849500048,1.6825708761328286e-15
1280,0.4923630643860402,0.08329283428826463,1.9594929433481218e-15
1281,0.7879018563870989,0.09185970015125057,-1.652999329066288e-14
1282,0.10869662038762774,0.02368214645141438,5.711891060155649e-16
1283,0.07536118680353739,0.0377332208250285,7.986653304348484e-16
1284,0.7386254087046683,0.08122399994887664,-1.5206579200888323e-14
1285,0.8731705195012291,0.06576586270335454,-1.5357306641853822e-14
1286,0.08189649216211027,0.02883299369459938,-1.6925650560022526e-15
1287,0.6895549400912441,0.07498431984046006,2.055614502998072e-15
1288,0.5705234259950386,0.056848848627171794,-7.103689239362841e-15
1289,0.5401393215824317,0.06378012857435746,1.281340765172079e-14
1290,0.16415966352409578,0.04094101856000859,4.044094189047186e-15
1291,0.09649265038529778,0.024828281482875816,2.801303437965647e-15
1292,0.11192284991472198,0.04642935850331025,6.3224050913096e-16
1293,0.3195980797745504,0.05497759272864602,-7.821640704113102e-15
1294,0.8035060757624224,0.04404112370185179,-2.3024743668525103e-14
1295,0.10621102223134071,0.030669037932479208,2.897587946200425e-16
1296,0.7202129725074309,0.049981253358746806,1.3845886095984882e-14
1297,0.037924297836480804,0.018368004682186894,-2.4890939494360284e-15
1298,0.4012490187978499,0.037477686416088916,-2.4081193660157163e-14
1299,0.4660911279092687,0.06242801335163611,-2.6614211305903377e-15
1300,0.11415814732128968,0.04155253605450781,2.2176940287065584e-15
1301,0.7123106976154336,0.06414209068913505,1.3653353290311955e-14
1302,0.20010092062620238,0.04597743064810438,3.2616150847052094e-15
1303,0.45171711815406723,0.06584975503010597,-4.413082206690055e-15
1304,0.6223436969947954,0.06741270059724155,3.846944506804145e-15
1305,0.4533147202779689,0.057442147630837055,-2.1509358040425357e-14
1306,0.08528212460270425,0.022012471348362022,2.69929762386359e-15
1307,0.0901737039917152,0.02400934038445046,-1.5565573038661768e-15
1308,0.178653486761759,0.045746221200118974,2.0129219737732495e-15
1309,0.1665136360745987,0.04784190519721575,-3.880638653066822e-15
1310,0.5508463731115923,0.05722030877098305,-1.0258573001005995e-14
1311,0.08095949401616867,0.02184208075551342,1.4027700505855818e-15
1312,0.3731055287279544,0.029994187679169965,4.830013319068856e-15
1313,0.0330678833479107,0.010219603580458708,4.474423296178477e-15
1314,0.6269108551832901,0.0640421814557662,-1.6591062799176588e-15
1315,0.137307358260248,0.057286386905708565,1.8163516642762613e-15
1316,0.23993215671984489,0.0719813119144016,-3.8383444426049118e-16
1317,0.05172461428590507,0.020360959122431625,-2.5006814043571e-15
1318,0.22541246898476833,0.04986697158329844,-3.776423980370436e-16
1319,0.15015474255308292,0.039882062797080495,-3.1879985351597776e-16
1320,0.1893320033153517,0.046759594571236726,-4.655570069486578e-15
1321,0.573398506456588,0.059245169754279924,-1.506369139739286e-17
1322,0.19288225586097663,0.039712393642017736,8.752842076557283e-15
1323,0.07302753125373639,0.01741012560556127,1.4144661378965383e-15
1324,0.10223819978376861,0.037241425944878684,3.8667880233564795e-15
1325,0.6613740178858178,0.06921050933955418,-5.310349536343896e-15
1326,0.20626283075678126,0.04657399287507632,-6.508818272352337e-15
1327,0.08097887761166782,0.024608753200361922,1.6536384496267783e-15
1328,0.09801087992525132,0.027070597986244976,1.6800904365637867e-16
1329,0.5206972594008314,0.079358798757881,-5.93350113552114e-16
1330,0.41694765530547173,0.05428602737069136,-7.671474530495342e-15
1331,0.12137511613120722,0.03889637761446093,2.7650564305406703e-16
1332,0.08464766164118714,0.033179305070429106,-2.2457936068901568e-15
1333,0.11077075922274773,0.0413123477828881,-3.945383557438309e-15
1334,0.14024465193110033,0.04939305116629246,-3.396934831705347e-16
1335,0.0956656023193222,0.03298664745266917,3.682149171348532e-15
1336,0.7203776398216325,0.07142145122206155,2.7557140450105566e-15
1337,0.19159101615391722,0.05500163186931066,5.157793450148664e-15
1338,0.13081131005378602,0.04674477642125999,6.769970537635984e-16
1339,0.13345472273125833,0.03825332742713531,-3.028381343622019e-15
1340,0.07548403444832237,0.045751132349626696,3.9629095830064294e-16
1341,0.1665617040267351,0.02978296740662593,1.0107881770837123e-15
1342,0.10285594711146491,0.029432306898126596,-1.6489672568617214e-15
1343,0.5156290143510417,0.055700856338247146,7.77953660033349e-15
1344,0.22365042500703608,0.05074477027145779,-5.549358899489308e-15
1345,0.6424764831113845,0.10848379627717086,7.437697627462725e-16
1346,0.32731811751633827,0.029761305162661063,1.5131115900714846e-14
1347,0.20156743268416308,0.045302053693022544,-1.5093384250628108e-15
1348,0.2645000697668761,0.043130110116013205,1.1755545439020224e-14
1349,0.4269853689640619,0.0520492817763378,8.83579648528325e-15
1350,0.5318766773255523,0.054348407860179165,5.343772101631861e-15
1351,0.5483163215592085,0.08474690483015193,2.695459279420985e-15
1352,0.16592293544221018,0.03615291135420328,6.0781994788480195e-15
1353,0.6198204026931922,0.04372098390232595,-2.4447646922036047e-14
1354,0.6540069284133028,0.07764627802645481,-1.3106859947596924e-15
1355,0.3572626184771106,0.07245588159484144,-9.266632543567338e-15
1356,0.8117628836065824,0.05859525501094738,-2.106099595657315e-14
1357,0.39762731927479994,0.03608946808195928,-3.637229678131066e-15
1358,0.39743562634290003,0.08370270260860105,7.910103680276156e-15
1359,0.08204249666882414,0.03014220722421179,-1.4352511351612102e-15
1360,0.08956543771724654,0.018497569852725423,-7.699737057263768e-15
1361,0.7307077290825068,0.08210002463801512,4.214212511607166e-15
1362,0.5371081306506279,0.06667513042648446,-3.182539757568054e-15
1363,0.06206473486129166,0.031014222203978148,-1.7644700796132979e-16
1364,0.6240521559877322,0.08160318527191228,-1.0112371909619038e-14
1365,0.09459667987896907,0.04136326640647112,-1.7816436157079893e-15
1366,0.3479593033678603,0.07665573658323434,-1.0040710743091536e-15
1367,0.17339271995611463,0.04146080415747162,8.128708259521494e-15
1368,0.1788207597925709,0.03894422758895348,1.1089556467431643e-15
1369,0.18587001376485754,0.0708619189426774,1.0460212822030952e-15
1370,0.03300061501388565,0.018596570021830575,-4.944222171634667e-16
1371,0.08424235369457558,0.03717067792719657,1.0475421356614858e-15
1372,0.05230910527912128,0.020543246365328782,-3.607826511268847e-15
1373,0.20398116418417372,0.04475983867471064,-5.974202070931404e-15
1374,0.17086169965414447,0.04475211863387678,-5.554935362170073e-15
1375,0.11884602458096674,0.04656329948457869,-1.916383989962073e-15
1376,0.0828753428797324,0.027078212901384683,-5.9560966726172296e-15
1377,0.1587848273403329,0.054694291633890564,-8.351477080379093e-16
1378,0.07286418479898317,0.03447387470800679,-2.101059052766649e-15
1379,0.07728203208785338,0.035369507476125654,-3.506436280709472e-15
1380,0.43697416215464197,0.05614832985030357,-4.0908061166977555e-15
1381,0.19236999893648135,0.044048658896616626,2.62673118742038e-16
1382,0.04631491935662285,0.023289493322915106,-5.756430340008517e-16
1383,0.08735434357491885,0.02528312855912248,1.5485185070146833e-15
1384,0.04221606625677382,0.0247843574804823,-1.6826198172876465e-15
1385,0.3232760931194393,0.056384375369132426,-4.899031097442488e-15
1386,0.02660501656577568,0.01620797311756914,7.366724466071163e-16
1387,0.14791904556844568,0.04118814406404346,3.6038433236397285e-15
1388,0.17304209706888277,0.04372624850825143,-1.335599022839996e-15
1389,0.07742251091171373,0.023369017980396287,4.3992858931746544e-15
1390,0.6784564792283555,0.07266931611464111,4.7887330109125396e-15
1391,0.05807641812271672,0.03113721105184066,1.6237283316117627e-15
1392,0.7081838056947899,0.07213123015080955,8.96383786216109e-15
1393,0.08469970852906313,0.042012014303472046,-2.4753700575138846e-16
1394,0.15237760561251537,0.06483129544247582,3.0040476882877687e-16
1395,0.1336705157030964,0.050368614879253266,-1.781716037301246e-15
1396,0.05952951363162061,0.019575161100863773,-1.4110623230134736e-15
1397,0.09345129238974474,0.03302848354842873,-2.7978272014893254e-16
1398,0.042657138598208535,0.0242151866142342,-4.397439142546608e-16
1399,0.040740750447336084,0.02293804757011795,5.675544473039944e-16
1400,0.08802134403644758,0.03944685651976433,2.1149368405744635e-16
1401,0.06034218079573581,0.02098631093629339,-1.0989433614754261e-15
1402,0.14558652723516063,0.049312912951297964,-1.6242352827645595e-15
1403,0.16062647339258937,0.04282472078904528,1.5670222240917695e-16
1404,0.21517735840274363,0.054069251264434036,-1.0754099647466625e-14
1405,0.22476721570861766,0.058388791044839954,-5.163550966812572e-15
1406,0.21249425204221362,0.05049560001484931,-7.014393414877335e-15
1407,0.6153004504651762,0.05302904508726662,-2.6912153740561425e-14
1408,0.34387997513434626,0.04712319671255135,6.827409913787701e-15
1409,0.6590211054616066,0.06151044300926185,-6.633129937177456e-15
1410,0.962080683311066,0.01907250710838563,-4.0134227390330595e-14
1411,0.055605864350587536,0.026766442592571743,1.1773578415741142e-15
1412,0.3440601789202144,0.04876631194625494,-1.942926503890652e-15
1413,0.059367153480627155,0.02615430472484762,-7.111076241875024e-16
1414,0.11084113782681383,0.03139610676179373,6.588916554494243e-16
1415,0.700735840352803,0.06735957829428471,8.589056117057685e-15
1416,0.030605859620443657,0.009987164090712233,1.9879727348963174e-15
1417,0.5777028650608081,0.08466722298983752,-2.080672374264889e-15
1418,0.03653299577451748,0.017326867654181895,-1.921779398659697e-15
1419,0.11167187657215111,0.03229179966925231,-6.583847042966274e-16
1420,0.017609757139463746,0.008773783286509225,1.3450138299633665e-15
1421,0.08256160178552381,0.028369795668099416,-1.8050357903299022e-15
1422,0.10854311394048001,0.04159866564245515,3.627434657643097e-15
1423,0.0696371439644368,0.02448260460756106,7.89467788091248e-16
1424,0.3312689109975288,0.062348417470484016,-2.0922326710884892e-15
1425,0.15586726794564987,0.042178228288742015,4.585988760590418e-15
1426,0.09976868971705734,0.0356293934196255,2.50605870765641e-16
1427,0.09427474082311649,0.02556188216664046,-4.201176624820961e-16
1428,0.34603489190203046,0.05894009901399327,-8.523586996753631e-15
1429,0.3703229039103598,0.05614329999957528,-5.504910146628011e-15
1430,0.3431745153506696,0.06750539552954751,-1.427429603089487e-16
1431,0.6415053714138594,0.056859936448572644,-5.999911736537531e-15
1432,0.0886499630515421,0.02705954326251382,2.1232562710998263e-15
1433,0.0649897335763737,0.026505412178186066,1.937784570769427e-15
1434,0.23987997393285354,0.05138116161084498,6.035470738826569e-15
1435,0.6035766103337346,0.03545471032443735,-1.4575388804859585e-15
1436,0.16926493174803908,0.061543831796934644,-2.8295116485391304e-15
1437,0.08230551234867432,0.026087516086980938,-4.46645692092024e-15
1438,0.43948997432043924,0.06953252767117533,-9.225207392224508e-15
1439,0.18816281256823267,0.06783203351653688,3.1421375612299744e-15
1440,0.18329540853685233,0.030549464053287963,-1.6578207966373526e-15
1441,0.3301092705797333,0.04522399021155532,-9.894962286662436e-16
1442,0.07868076406979628,0.0314336617784111,2.68307518697409e-15
1443,0.46275693990883393,0.048695585179849614,-1.8446685072396293e-14
1444,0.6298902461042671,0.057666986704091774,1.4826655522663694e-14
1445,0.056159112771378555,0.0217650718067727,3.795362227007062e-15
1446,0.08746231964473368,0.0230932703121387,-1.216755188305757e-15
1447,0.23914359094216264,0.045354165612866544,4.760226061266873e-16
1448,0.8381105044604769,0.04818357734642019,-4.255384187373598e-15
1449,0.08829270930527838,0.03706252552200669,2.4717127670544214e-15
1450,0.3652947027664388,0.05778305672635266,5.690182687576954e-15
1451,0.7564947362236637,0.05806635727961185,1.2673534397044637e-14
1452,0.559878190158827,0.06625801414021618,-2.993999192223402e-15
1453,0.11301445247050607,0.029762859940569424,-9.46318474766601e-15
1454,0.08117639240197781,0.021623650661125034,-1.241813059572574e-15
